mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2005-03-21, 284       , 550       , 97         , 48882300  , 170742010 , 39362200    ,            ,         
AMEX, 2005-03-22, 312       , 536       , 77         , 62313765  , 247724460 , 4220700     ,            ,         
AMEX, 2005-03-23, 233       , 597       , 75         , 139727100 , 159594970 , 3641875     ,            ,         
AMEX, 2005-03-24, 441       , 358       , 92         , 128175740 , 62043880  , 10240050    ,            ,         
AMEX, 2005-03-28, 349       , 494       , 79         , 109808380 , 63999755  , 13815200    ,            ,         
AMEX, 2005-03-29, 234       , 600       , 78         , 24890740  , 230499950 , 3496100     ,            ,         
AMEX, 2005-03-30, 544       , 288       , 94         , 204218745 , 29095920  , 7212000     ,            ,         
AMEX, 2005-03-31, 509       , 326       , 92         , 88453380  , 157593710 , 12004600    ,            ,         
AMEX, 2005-04-01, 343       , 479       , 87         , 66356840  , 216180210 , 5787400     ,            ,         
AMEX, 2005-04-04, 379       , 452       , 82         , 153412260 , 91034550  , 4037600     ,            ,         
AMEX, 2005-04-05, 459       , 374       , 85         , 151802430 , 51017370  , 4394450     ,            ,         
AMEX, 2005-04-06, 496       , 351       , 73         , 168803230 , 37102265  , 15977550    ,            ,         
AMEX, 2005-04-07, 501       , 345       , 77         , 143039945 , 67945400  , 4370350     ,            ,         
AMEX, 2005-04-08, 330       , 495       , 80         , 26357650  , 178277490 , 5873150     ,            ,         
AMEX, 2005-04-11, 327       , 509       , 74         , 105880890 , 65411400  , 3170100     ,            ,         
AMEX, 2005-04-12, 415       , 415       , 100        , 171973750 , 86197125  , 18968000    ,            ,         
AMEX, 2005-04-13, 292       , 529       , 91         , 22768520  , 205814940 , 6334560     ,            ,         
AMEX, 2005-04-14, 202       , 634       , 83         , 13157200  , 289860840 , 3312500     ,            ,         
AMEX, 2005-04-15, 253       , 584       , 91         , 41133150  , 359226305 , 7578000     ,            ,         
AMEX, 2005-04-18, 375       , 472       , 71         , 246111115 , 83910770  , 9851400     ,            ,         
AMEX, 2005-04-19, 585       , 257       , 91         , 229307235 , 15220250  , 7566255     ,            ,         
AMEX, 2005-04-20, 289       , 560       , 71         , 25924100  , 287926120 , 3005300     ,            ,         
AMEX, 2005-04-21, 557       , 291       , 71         , 240397170 , 22709670  , 3509550     ,            ,         
AMEX, 2005-04-22, 355       , 476       , 88         , 51180835  , 212235815 , 6422400     ,            ,         
AMEX, 2005-04-25, 527       , 320       , 74         , 156472940 , 27847490  , 3844050     ,            ,         
AMEX, 2005-04-26, 297       , 517       , 91         , 24783400  , 212903060 , 3298450     ,            ,         
AMEX, 2005-04-27, 363       , 484       , 78         , 159938225 , 125708910 , 5018900     ,            ,         
AMEX, 2005-04-28, 238       , 605       , 69         , 31413395  , 242082410 , 2587750     ,            ,         
AMEX, 2005-04-29, 520       , 313       , 67         , 264561035 , 55163605  , 3180850     ,            ,         
AMEX, 2005-05-02, 458       , 370       , 91         , 167410410 , 31719100  , 9560500     ,            ,         
AMEX, 2005-05-03, 456       , 372       , 86         , 180105030 , 66883235  , 3492950     ,            ,         
AMEX, 2005-05-04, 582       , 258       , 81         , 234215155 , 23452990  , 3463600     ,            ,         
AMEX, 2005-05-05, 422       , 402       , 95         , 82119570  , 179831100 , 6517600     ,            ,         
AMEX, 2005-05-06, 420       , 400       , 88         , 67113350  , 144921940 , 4810300     ,            ,         
AMEX, 2005-05-09, 471       , 344       , 79         , 140636410 , 25249120  , 4037330     ,            ,         
AMEX, 2005-05-10, 288       , 556       , 79         , 18673681  , 227298220 , 3320050     ,            ,         
AMEX, 2005-05-11, 441       , 395       , 82         , 217576518 , 39635150  , 5066460     ,            ,         
AMEX, 2005-05-12, 245       , 595       , 77         , 30989670  , 247312260 , 8462770     ,            ,         
AMEX, 2005-05-13, 309       , 514       , 99         , 41528210  , 239363828 , 6565380     ,            ,         
AMEX, 2005-05-16, 449       , 394       , 74         , 149423125 , 72490020  , 8211950     ,            ,         
AMEX, 2005-05-17, 474       , 365       , 84         , 184846865 , 40618867  , 5898060     ,            ,         
AMEX, 2005-05-18, 582       , 284       , 71         , 227608495 , 53681250  , 8872780     ,            ,         
AMEX, 2005-05-19, 504       , 361       , 77         , 177454205 , 37096330  , 7088250     ,            ,         
AMEX, 2005-05-20, 380       , 447       , 92         , 39169030  , 140620390 , 5074950     ,            ,         
AMEX, 2005-05-23, 540       , 313       , 91         , 157871678 , 30523050  , 5655310     ,            ,         
AMEX, 2005-05-24, 396       , 452       , 97         , 78394778  , 127211250 , 4785355     ,            ,         
AMEX, 2005-05-25, 338       , 500       , 87         , 59639400  , 133545779 , 7822250     ,            ,         
AMEX, 2005-05-26, 606       , 319       , 101        , 100038546 , 18579065  , 4299500     ,            ,         
AMEX, 2005-05-27, 601       , 306       , 88         , 76679189  , 24273237  , 3160200     ,            ,         
AMEX, 2005-05-30, 601       , 306       , 88         , 76829689  , 24283587  , 3161400     ,            ,         
AMEX, 2005-05-31, 462       , 463       , 94         , 30261544  , 90848330  , 7509050     ,            ,         
AMEX, 2005-06-01, 664       , 292       , 83         , 155641195 , 12677323  , 4387165     ,            ,         
AMEX, 2005-06-02, 558       , 377       , 96         , 92567902  , 32769115  , 3833850     ,            ,         
AMEX, 2005-06-03, 411       , 490       , 116        , 33043875  , 98276520  , 4304859     ,            ,         
AMEX, 2005-06-06, 487       , 428       , 101        , 48141892  , 56483515  , 4706650     ,            ,         
AMEX, 2005-06-07, 513       , 418       , 97         , 91171783  , 59655270  , 3100335     ,            ,         
AMEX, 2005-06-08, 389       , 525       , 107        , 53702467  , 82342405  , 3293450     ,            ,         
AMEX, 2005-06-09, 491       , 422       , 102        , 117252478 , 29507690  , 4063200     ,            ,         
AMEX, 2005-06-10, 441       , 473       , 102        , 53706117  , 74855595  , 3804000     ,            ,         
AMEX, 2005-06-13, 534       , 389       , 96         , 91192293  , 37243975  , 5545550     ,            ,         
AMEX, 2005-06-14, 480       , 428       , 113        , 116190589 , 38306300  , 2768900     ,            ,         
AMEX, 2005-06-15, 519       , 403       , 95         , 130973917 , 27572450  , 11221895    ,            ,         
AMEX, 2005-06-16, 623       , 295       , 91         , 132859945 , 17099915  , 5029000     ,            ,         
AMEX, 2005-06-17, 585       , 340       , 101        , 192992425 , 77785644  , 10461300    ,            ,         
AMEX, 2005-06-20, 420       , 510       , 85         , 60868730  , 73729167  , 5733750     ,            ,         
AMEX, 2005-06-21, 432       , 495       , 98         , 75352783  , 54588575  , 4528050     ,            ,         
AMEX, 2005-06-22, 470       , 454       , 101        , 99237840  , 47000261  , 3255805     ,            ,         
AMEX, 2005-06-23, 355       , 555       , 113        , 37190560  , 139636545 , 3863900     ,            ,         
AMEX, 2005-06-24, 350       , 567       , 88         , 47353328  , 144023810 , 2176825     ,            ,         
AMEX, 2005-06-27, 406       , 524       , 93         , 88052215  , 55485903  , 3124100     ,            ,         
AMEX, 2005-06-28, 569       , 374       , 82         , 103201018 , 37860280  , 4466900     ,            ,         
AMEX, 2005-06-29, 514       , 421       , 106        , 49294210  , 114380380 , 5245105     ,            ,         
AMEX, 2005-06-30, 447       , 480       , 104        , 32122518  , 123212050 , 4928050     ,            ,         
AMEX, 2005-07-01, 496       , 392       , 107        , 91173025  , 21415196  , 10617587    ,            ,         
AMEX, 2005-07-05, 574       , 371       , 84         , 120075377 , 25172570  , 3486900     ,            ,         
AMEX, 2005-07-06, 410       , 499       , 106        , 39389015  , 101654600 , 4013900     ,            ,         
AMEX, 2005-07-07, 467       , 459       , 98         , 149650848 , 30751867  , 11961905    ,            ,         
AMEX, 2005-07-08, 613       , 319       , 107        , 134560613 , 26983145  , 4850950     ,            ,         
AMEX, 2005-07-11, 626       , 320       , 94         , 135628780 , 26845216  , 5398950     ,            ,         
AMEX, 2005-07-12, 582       , 348       , 101        , 109485387 , 36611830  , 7598150     ,            ,         
AMEX, 2005-07-13, 440       , 487       , 99         , 75202720  , 68410566  , 4417150     ,            ,         
AMEX, 2005-07-14, 449       , 483       , 101        , 97958760  , 82604508  , 8705310     ,            ,         
AMEX, 2005-07-15, 479       , 422       , 117        , 60467959  , 67989825  , 5675035     ,            ,         
AMEX, 2005-07-18, 349       , 594       , 91         , 21903286  , 109987600 , 2895550     ,            ,         
AMEX, 2005-07-19, 599       , 348       , 111        , 121011435 , 16563323  , 5622650     ,            ,         
AMEX, 2005-07-20, 588       , 328       , 118        , 129036070 , 25894712  , 10997525    ,            ,         
AMEX, 2005-07-21, 401       , 549       , 81         , 46865990  , 157449725 , 4255725     ,            ,         
AMEX, 2005-07-22, 540       , 382       , 96         , 125161584 , 34362890  , 4389450     ,            ,         
AMEX, 2005-07-25, 396       , 535       , 113        , 75865915  , 94614260  , 6691355     ,            ,         
AMEX, 2005-07-26, 519       , 433       , 92         , 110727405 , 50596560  , 4430900     ,            ,         
AMEX, 2005-07-27, 555       , 364       , 110        , 100742975 , 52523975  , 5569760     ,            ,         
AMEX, 2005-07-28, 637       , 318       , 83         , 118975125 , 43085455  , 2961600     ,            ,         
AMEX, 2005-07-29, 456       , 483       , 102        , 40229497  , 120253900 , 5160600     ,            ,         
AMEX, 2005-08-01, 510       , 457       , 91         , 65122826  , 76623050  , 7930650     ,            ,         
AMEX, 2005-08-02, 602       , 374       , 94         , 121234175 , 37616154  , 4861405     ,            ,         
AMEX, 2005-08-03, 523       , 429       , 98         , 81959100  , 65484007  , 4545700     ,            ,         
AMEX, 2005-08-04, 328       , 610       , 103        , 38840060  , 119431915 , 2740950     ,            ,         
AMEX, 2005-08-05, 269       , 672       , 100        , 24279050  , 136975816 , 7124600     ,            ,         
AMEX, 2005-08-08, 337       , 596       , 88         , 46328150  , 108829530 , 5489565     ,            ,         
AMEX, 2005-08-09, 498       , 428       , 105        , 108154603 , 37076772  , 3358400     ,            ,         
AMEX, 2005-08-10, 520       , 447       , 95         , 71639535  , 119424660 , 4564550     ,            ,         
AMEX, 2005-08-11, 612       , 346       , 98         , 153035450 , 31043417  , 3375750     ,            ,         
AMEX, 2005-08-12, 380       , 541       , 116        , 29454905  , 126178440 , 5497150     ,            ,         
AMEX, 2005-08-15, 497       , 437       , 100        , 95184328  , 48468600  , 2570525     ,            ,         
AMEX, 2005-08-16, 316       , 633       , 92         , 20020770  , 156959725 , 5924755     ,            ,         
AMEX, 2005-08-17, 370       , 533       , 109        , 62084687  , 116295470 , 5202075     ,            ,         
AMEX, 2005-08-18, 330       , 587       , 98         , 33972600  , 128929634 , 5036950     ,            ,         
AMEX, 2005-08-19, 517       , 400       , 106        , 85517550  , 36752597  , 3471535     ,            ,         
AMEX, 2005-08-22, 520       , 441       , 82         , 93051340  , 34918380  , 38561375    ,            ,         
