mkt   , date    , adv_issues, dec_issues, unch_issues, adv_volume    , dec_volume   , unch_volume  , new_highs, new_lows   
NASDAQ, 1979-02-15, 462       , 321       , 1760       , 4787          , 1990         , 3413         ,          ,            
NASDAQ, 1979-02-16, 516       , 220       , 1806       , 4778          , 1230         , 3472         ,          ,            
NASDAQ, 1979-02-20, 421       , 319       , 1804       , 3858          , 1792         , 3870         ,          ,            
NASDAQ, 1979-02-21, 404       , 407       , 1736       , 2070          , 2927         , 6373         ,          ,            
NASDAQ, 1979-02-22, 319       , 447       , 1780       , 3496          , 2976         , 3658         ,          ,            
NASDAQ, 1979-02-23, 286       , 497       , 1763       , 1871          , 3961         , 4398         ,          ,            
NASDAQ, 1979-02-26, 333       , 445       , 1767       , 3901          , 2547         , 3422         ,          ,            
NASDAQ, 1979-02-27, 139       , 1054      , 1352       , 1396          , 8513         , 3421         ,          ,            
NASDAQ, 1979-02-28, 281       , 547       , 1719       , 3594          , 2666         , 3810         ,          ,            
NASDAQ, 1979-03-01, 544       , 292       , 1710       , 4728          , 1296         , 5046         ,          ,            
NASDAQ, 1979-03-02, 485       , 305       , 1757       , 5365          , 2066         , 3089         ,          ,            
NASDAQ, 1979-03-05, 628       , 210       , 1709       , 5697          , 2390         , 3613         ,          ,            
NASDAQ, 1979-03-06, 347       , 444       , 1760       , 4843          , 3199         , 4358         ,          ,            
NASDAQ, 1979-03-07, 612       , 189       , 1752       , 8618          , 1619         , 3633         ,          ,            
NASDAQ, 1979-03-08, 607       , 205       , 1741       , 8702          , 1593         , 3765         ,          ,            
NASDAQ, 1979-03-09, 560       , 287       , 1708       , 5852          , 4398         , 4620         ,          ,            
NASDAQ, 1979-03-12, 401       , 408       , 1746       , 4755          , 2912         , 4133         ,          ,            
NASDAQ, 1979-03-13, 528       , 295       , 1731       , 5820          , 3132         , 4428         ,          ,            
NASDAQ, 1979-03-14, 361       , 408       , 1785       , 3317          , 4346         , 5357         ,          ,            
NASDAQ, 1979-03-15, 430       , 325       , 1799       , 5922          , 2398         , 4820         ,          ,            
NASDAQ, 1979-03-16, 522       , 279       , 1753       , 7185          , 1908         , 3997         ,          ,            
NASDAQ, 1979-03-19, 561       , 267       , 1725       , 7681          , 2308         , 4221         ,          ,            
NASDAQ, 1979-03-20, 312       , 478       , 1761       , 3352          , 4487         , 5151         ,          ,            
NASDAQ, 1979-03-21, 471       , 301       , 1777       , 7676          , 2062         , 4072         ,          ,            
NASDAQ, 1979-03-22, 604       , 252       , 1695       , 7955          , 2721         , 5244         ,          ,            
NASDAQ, 1979-03-23, 557       , 280       , 1718       , 7343          , 2608         , 5299         ,          ,            
NASDAQ, 1979-03-26, 400       , 513       , 1643       , 4091          , 3853         , 4726         ,          ,            
NASDAQ, 1979-03-27, 564       , 303       , 1692       , 7400          , 2193         , 6737         ,          ,            
NASDAQ, 1979-03-28, 485       , 405       , 1670       , 6543          , 4001         , 6996         ,          ,            
NASDAQ, 1979-03-29, 441       , 360       , 1759       , 6788          , 2995         , 5587         ,          ,            
NASDAQ, 1979-03-30, 486       , 328       , 1748       , 6674          , 2004         , 5672         ,          ,            
NASDAQ, 1979-04-02, 322       , 563       , 1677       , 3521          , 5028         , 4781         ,          ,            
NASDAQ, 1979-04-03, 623       , 289       , 1649       , 8195          , 3155         , 5130         ,          ,            
NASDAQ, 1979-04-04, 622       , 273       , 1663       , 8477          , 3618         , 6245         ,          ,            
NASDAQ, 1979-04-05, 536       , 319       , 1702       , 9434          , 3227         , 4569         ,          ,            
NASDAQ, 1979-04-06, 527       , 318       , 1713       , 7753          , 3165         , 6382         ,          ,            
NASDAQ, 1979-04-09, 385       , 483       , 1690       , 4240          , 5349         , 5431         ,          ,            
NASDAQ, 1979-04-10, 490       , 348       , 1716       , 6945          , 3123         , 5172         ,          ,            
NASDAQ, 1979-04-11, 323       , 628       , 1605       , 3798          , 7303         , 5599         ,          ,            
NASDAQ, 1979-04-12, 408       , 413       , 1733       , 5318          , 2982         , 5340         ,          ,            
NASDAQ, 1979-04-16, 244       , 692       , 1618       , 1746          , 5619         , 5105         ,          ,            
NASDAQ, 1979-04-17, 333       , 508       , 1714       , 3502          , 3625         , 7633         ,          ,            
NASDAQ, 1979-04-18, 551       , 281       , 1721       , 8464          , 1485         , 4451         ,          ,            
NASDAQ, 1979-04-19, 450       , 365       , 1741       , 5603          , 3606         , 5321         ,          ,            
NASDAQ, 1979-04-20, 443       , 370       , 1743       , 6221          , 2184         , 4975         ,          ,            
NASDAQ, 1979-04-23, 462       , 339       , 1755       , 5563          , 3199         , 5168         ,          ,            
NASDAQ, 1979-04-24, 550       , 312       , 1693       , 6807          , 3809         , 4664         ,          ,            
NASDAQ, 1979-04-25, 527       , 331       , 1697       , 6946          , 3146         , 3868         ,          ,            
NASDAQ, 1979-04-26, 351       , 454       , 1750       , 5195          , 4204         , 5011         ,          ,            
NASDAQ, 1979-04-27, 321       , 493       , 1750       , 4530          , 3526         , 5044         ,          ,            
NASDAQ, 1979-04-30, 326       , 529       , 1699       , 3443          , 4535         , 4532         ,          ,            
NASDAQ, 1979-05-01, 403       , 448       , 1701       , 4025          , 3596         , 5839         ,          ,            
NASDAQ, 1979-05-02, 439       , 430       , 1684       , 4700          , 3097         , 4463         ,          ,            
NASDAQ, 1979-05-03, 494       , 343       , 1717       , 5901          , 2631         , 5238         ,          ,            
NASDAQ, 1979-05-04, 316       , 574       , 1666       , 4187          , 5140         , 5533         ,          ,            
NASDAQ, 1979-05-07, 133       , 1176      , 1246       , 1064          , 10550        , 3206         ,          ,            
NASDAQ, 1979-05-08, 214       , 920       , 1420       , 2754          , 6852         , 4074         ,          ,            
NASDAQ, 1979-05-09, 564       , 273       , 1719       , 7237          , 1919         , 3504         ,          ,            
NASDAQ, 1979-05-10, 283       , 522       , 1752       , 2308          , 5845         , 3887         ,          ,            
NASDAQ, 1979-05-11, 344       , 406       , 1808       , 3400          , 2717         , 3793         ,          ,            
NASDAQ, 1979-05-14, 294       , 556       , 1707       , 2840          , 4479         , 2871         ,          ,            
NASDAQ, 1979-05-15, 382       , 433       , 1741       , 4662          , 3312         , 4346         ,          ,            
NASDAQ, 1979-05-16, 392       , 415       , 1751       , 6252          , 2928         , 4170         ,          ,            
NASDAQ, 1979-05-17, 633       , 230       , 1697       , 7454          , 1500         , 3986         ,          ,            
NASDAQ, 1979-05-18, 566       , 292       , 1702       , 5487          , 2365         , 5088         ,          ,            
NASDAQ, 1979-05-21, 465       , 325       , 1774       , 4984          , 2428         , 5348         ,          ,            
NASDAQ, 1979-05-22, 499       , 289       , 1777       , 6666          , 1911         , 5373         ,          ,            
NASDAQ, 1979-05-23, 478       , 368       , 1719       , 5395          , 4050         , 4435         ,          ,            
NASDAQ, 1979-05-24, 440       , 365       , 1761       , 4802          , 2689         , 4499         ,          ,            
NASDAQ, 1979-05-25, 443       , 277       , 1845       , 4600          , 1450         , 4950         ,          ,            
NASDAQ, 1979-05-29, 370       , 454       , 1743       , 4175          , 4011         , 4294         ,          ,            
NASDAQ, 1979-05-30, 278       , 689       , 1601       , 4425          , 6725         , 3550         ,          ,            
NASDAQ, 1979-05-31, 500       , 300       , 1722       , 6487          , 2357         , 5216         ,          ,            
